Company,Job Title,Job Category,Job Location,Education,Discipline,Required Skills,Desired Skills,Years of Experience
Google,G Suite Strategic Cloud Engineer;Google Professional Services,Technical Solutions,Seattle WA United States,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Technical Account Manager;Google Technical Services;Mandarin or Cantonese,Technical Solutions,Beijing China,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Partner Sales Engineer;Google Cloud,Technical Solutions,Milano Italy,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Sales Engineer;Google Cloud Platform,Technical Solutions,Istanbul Turkey,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Technical Solutions Engineering Manager;Firebase;Google Cloud,Technical Solutions,Waterloo Canada,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,9
Google,Customer Engineer;Google Cloud Platform;Portuguese and English,Technical Solutions,São Paulo Brazil,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,5
Google,Customer Solutions Engineer;Google Technical Services Ads,Technical Solutions,Gurugram India,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Technical Solutions Consultant;Google Technical Services,Technical Solutions,Zurich Switzerland,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Sales Engineering Manager;Google Cloud,Technical Solutions,Sydney Australia,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,9
Google,Migration Architect;Google Cloud,Technical Solutions,Singapore,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,6
Google,G Suite Strategic Cloud Engineer;Google Professional Services,Technical Solutions,Kirkland WA United States,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Partner Sales Engineer;Google Cloud,Technical Solutions,Berlin Germany,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Networking Product Specialist;Google Cloud,Technical Solutions,London United Kingdom,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Internet of Things;IoT;Product Specialist;Google Cloud,Technical Solutions,Paris France,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Internet of Things;IoT;Product Specialist;Google Cloud,Technical Solutions,London United Kingdom,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Machine Learning Product Specialist;Google Cloud;EMEA,Technical Solutions,Zurich Switzerland,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Technical Solutions Consultant;Verily Life Sciences Mountain View,Technical Solutions,Mountain View CA United States,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,2
Google,Security Product Specialist;Google Cloud Platform,Technical Solutions,Munchen Germany,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Technical Solutions Consultant;Google Technical Services,Technical Solutions,Paris France,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Customer Solutions Engineer;Google Technical Services Ads,Technical Solutions,Singapore,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Pre Sales Solutions Architect Manager;Google Cloud,Technical Solutions,Sydney Australia,BA;BS,Computer Science,PaaS;IaaS;Java;JavaScript;Python;PHP;Android;iOS;ETL;Linux;HTTP;NTLM;XML;XSLT;XHTML;HTML;DNS;TCP;Proxy Servers;Load Balancing;VPN;VPC,Communication skills;Requirements gathering;Advertising;Marketing,10
Google,Networking Product Specialist;Google Cloud;English,Technical Solutions,Paris France,BA;BS,Computer Science,Data Management;Active Directory;Open LDAP;Domino Directory,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,G Suite Strategic Cloud Engineer;Google Professional Services,Technical Solutions,New York NY United States,BA;BS,Computer Science,Data Management;Active Directory;Open LDAP;Domino Directory,Communication skills;Requirements gathering;Advertising;Marketing,0
Google,Technical Solutions Engineer,Technical Solutions,Sydney Australia,BA;BS,Computer Science,Data Management;Active Directory;Open LDAP;Domino Directory,Communication skills;Requirements gathering;Advertising;Marketing,5
Google,Manager;Technical Specialists;Google Technical Services,Technical Solutions,Hamburg Germany,BA;BS,Computer Science,Data Management;Active Directory;Open LDAP;Domino Directory,Communication skills;Requirements gathering;Advertising;Marketing,10
Google,Solution Architect;Google Cloud Platform Apigee,Technical Solutions,Munchen Germany,BA;BS,Computer Science;Computer Engineering,hybrid cloud design;virtualization infrastructure;distributed systems;load balancing;etworking;security;HTTP;REST;SOAP,Product Security Management,4
Google,Technical Solutions Engineer;Firebase;Google Cloud,Technical Solutions,Waterloo ON Canada,BA;BS,Computer Science;Information Science,HTML;CSS;JavaScript;ActionScript;Mediaplex;Atlas;DoubleClick,Google Product Technology Management,7
Google,Brand Specialist;Google Professional Services,Technical Solutions,Dublin Ireland,BA;BS,Computer Science;Information Science,HTML;CSS;JavaScript;ActionScript;Mediaplex;Atlas;DoubleClick,Google Cloud Platform Service Management,6
Google,Associate Account Strategist;Czech;Slovak;Global Customer Experience,Technical Solutions,Dublin Ireland,BA;BS,Computer Science;Information Technology,distributed systems;load balancing;networking;HTTP;REST;SOAP;OAuth;product development;presentation skills;communication skills;Active Directory;SSO;SAML;LDAP;Kerberos,Operational analysis;Global Campaign Operations;Software Platform developmemt,0
Google,Solution Architect;Google Cloud Platform;Apigee;,Technical Solutions,Amsterdam Netherlands,BA;BS,Computer Science;Information Technology,distributed systems;load balancing;networking;HTTP;REST;SOAP;OAuth;product development;presentation skills;communication skills;Active Directory;SSO;SAML;LDAP;Kerberos,Operational analysis;Global Campaign Operations;Software Platform developmemt,0
Google,Technical Solutions Consultant;Android,Technical Solutions,London United Kingdom,BA;BS,Computer Science;Information Technology,distributed systems;load balancing;networking;HTTP;REST;SOAP;OAuth;product development;presentation skills;communication skills;Active Directory;SSO;SAML;LDAP;Kerberos,Operational analysis;Global Campaign Operations;Software Platform developmemt,0
Google,Programmatic Account Strategist;English,Technical Solutions,Dublin Ireland,BA;BS,Computer Science;Information Technology,distributed systems;load balancing;networking;HTTP;REST;SOAP;OAuth;product development;presentation skills;communication skills;Active Directory;SSO;SAML;LDAP;Kerberos,Operational analysis;Global Campaign Operations;Software Platform developmemt,0
Google,Partner Engineer;Google Assistant;Google Technical Services,Technical Solutions,Tokyo Japan,BA;BS,Computer Science;Information Technology,distributed systems;load balancing;networking;HTTP;REST;SOAP;OAuth;product development;presentation skills;communication skills;Active Directory;SSO;SAML;LDAP;Kerberos,Operational analysis;Global Campaign Operations;Software Platform developmemt,4
Google,Customer Experience Advocate;Google Technical Services;Multiple European Languages,Technical Solutions,Dublin Ireland,BA;BS,Computer Science;Information Technology,distributed systems;load balancing;networking;HTTP;REST;SOAP;OAuth;product development;presentation skills;communication skills;Active Directory;SSO;SAML;LDAP;Kerberos,Operational analysis;Global Campaign Operations;Software Platform developmemt,0
Google,Strategic Cloud Engineer;Google Cloud Professional Services,Technical Solutions,Amsterdam Netherlands,BA;BS,Computer Science;Information Technology,distributed systems;load balancing;networking;HTTP;REST;SOAP;OAuth;product development;presentation skills;communication skills;Active Directory;SSO;SAML;LDAP;Kerberos,Operational analysis;Global Campaign Operations;Software Platform developmemt,0
Google,Strategic Cloud Engineer;Google Cloud Professional Services,Technical Solutions,Tel Aviv Yafo Israel,BA;BS,Computer Science;Information Technology,distributed systems;load balancing;networking;HTTP;REST;SOAP;OAuth;product development;presentation skills;communication skills;Active Directory;SSO;SAML;LDAP;Kerberos,Operational analysis;Global Campaign Operations;Software Platform developmemt,0
Google,Technical Contracts Manager,Technical Solutions,Mountain View CA United States,BA;BS,Computer Science;MBA,problem solving;communication skills,Onboarding resources;Product promotions;Team management,1
Google,Solutions Architect;Healthcare and Life Sciences;Google Cloud,Technical Solutions,San Francisco CA United States,BA;BS,Computer Science;Software Engineering,SQL;NoSQL;enterprise integration bus protocols;security;networking,Google Cloud Healthcare platform management,5
Google,Measurement and Attribution Specialist;Northern Europe,Technical Solutions,Dublin Ireland,BA;BS,Industrial Engineering,Google Analytics;SiteCatalyst;Piwik;presentation skills;communication skills;account management;marketing;PLM;supply chain process management,Technical Documentation;proofreading;organizing,0
Google,Associate Account Strategist;Hungarian;Global Customer Experience,Technical Solutions,Dublin Ireland,BA;BS,Industrial Engineering,Google Analytics;SiteCatalyst;Piwik;presentation skills;communication skills;account management;marketing;PLM;supply chain process management,Technical Documentation;proofreading;organizing,0
Google,Advertising Operations Associate;Korean,Technical Solutions,Seoul South Korea,BA;BS,Industrial Engineering,Google Analytics;SiteCatalyst;Piwik;presentation skills;communication skills;account management;marketing;PLM;supply chain process management,Technical Documentation;proofreading;organizing,0
Google,Product Lifecycle Management;Business Systems,Technical Solutions,Palo Alto CA United States,BA;BS,Industrial Engineering,Google Analytics;SiteCatalyst;Piwik;presentation skills;communication skills;account management;marketing;PLM;supply chain process management,Technical Documentation;proofreading;organizing,8
Google,Machine Learning Product Specialist;Google Cloud EMEA,Technical Solutions,Munchen Germany,BA;BS;MS,Computer Science;Information Science,Machine Learning;Big Data;PaaS;IaaS; Data Analytics,prototype integration;Google Cloud Platform management,8
Google,Security Product Specialist;Google Cloud Platform,Technical Solutions,Zurich Switzerland,BA;BS;MS,Computer Science;Information Science;Software Engineering,cloud computing;web analytics;Java;Javascript;Python;GO;PHP;Android;iOS;OAuth;Open ID;HTTPS-TLS-SSL;PKI,Google Cloud Platform Management;whiteboard designs;product demonstrations;RFI response documents,4
Google,Strategic Cloud Engineer;Google Professional Services,Technical Solutions,Hyderabad India,BS,Applied Mathematics;Computer Science,data warehousing;ETL;ELT reporting;data structures;NoSQL;MongoDB;SparkML;Tensorflow,Google Cloud Platform Management,3
Google,Technical Account Manager;Google Technical Services Global Customer Care,Technical Solutions,Tokyo Japan,BS ,Computer Science;Information Science,Data Analytics;project management,Documentation skills;Client FeedBack Management,2
Google,Measurement Solutions Consultant,Technical Solutions,Tokyo Japan,BS,Data Security;Computer Science;Information Science,SaaS;Data Analytics;Big Data;Data Warehousing;SQL,Project Structure Management,4
